timestamp,side,price,amount,mid_reference
1722486446813782,sell,0.010628337506748407,441.0,0.01062505
1722486447337523,sell,0.010634654099672205,1000.0,0.01063085
1722486448165764,buy,0.010624748434069612,1000.0,0.01063135
1722486448935605,sell,0.010633647687045627,1000.0,0.010629949999999999
1722486449531784,buy,0.010633008213038234,1000.0,0.010639550000000001
1722486450316213,sell,0.01062522300991347,1000.0,0.010621950000000002
1722486450992933,sell,0.010626093386000592,1000.0,0.01062215
1722486452954417,sell,0.010629392487866051,1000.0,0.01062485
1722486455627989,buy,0.010627916177265752,472.0,0.01063365
1722486455627992,buy,0.010627916177265752,472.0,0.01063365
1722486455627997,buy,0.010627916177265752,56.0,0.01063365
1722486456705707,sell,0.010624390715986275,1000.0,0.01061985
1722486457102633,buy,0.010620222178976266,940.0,0.01062595
1722486457102639,buy,0.010620222178976266,60.0,0.01062595
1722486457878805,sell,0.01062649448112962,1000.0,0.01062195
1722486460854896,sell,0.010637169903497426,1000.0,0.010632200000000001
1722486461244302,buy,0.010631589676364404,909.0,0.01063695
1722486461244304,buy,0.010631589676364404,91.0,0.01063695
1722486462924560,buy,0.010627287960328335,778.0,0.01063295
1722486462924576,buy,0.010627287960328335,222.0,0.01063295
1722486467846925,buy,0.010624513679815041,1000.0,0.01063045
1722486474799314,sell,0.010631171524008961,1000.0,0.01062605
1722486480949531,buy,0.01063420941409355,1000.0,0.01063965
1722486487711244,sell,0.010637457949079741,1000.0,0.01063225
1722486494642412,sell,0.010660487695624433,643.0,0.0106551
1722486494642415,sell,0.010660487695624433,357.0,0.0106551
1722486509940504,sell,0.01066590132389339,1000.0,0.01066065
1722486515195985,buy,0.01066076374295612,1000.0,0.01066605
1722486516275905,buy,0.010658410697761068,471.0,0.01066375
1722486516275905,buy,0.010658410697761068,529.0,0.01066375
1722486516943538,buy,0.010650613777403027,1000.0,0.01065605
1722486521741623,buy,0.010640395223124545,1000.0,0.01064585
1722486541826930,sell,0.01064065625603017,1000.0,0.010635450000000001
1722486543095208,buy,0.010636061184539343,1000.0,0.01064145
1722486543711160,buy,0.010630885626443185,596.0,0.01063625
1722486543711163,buy,0.010630885626443185,404.0,0.01063625
1722486549032427,buy,0.010597466949305382,1000.0,0.010603350000000001
1722486550267181,sell,0.010604971279691842,752.0,0.01060035
1722486550267181,sell,0.010604971279691842,248.0,0.01060035
1722486551615006,sell,0.010606303859789194,1000.0,0.01060165
1722486564669219,sell,0.0106223359459395,1000.0,0.01061755
1722486564955088,buy,0.010618975225746391,1000.0,0.01062475
1722486566258795,sell,0.010606277652934471,1000.0,0.01060175
1722486568529190,sell,0.010611115898318665,1000.0,0.01060605
1722486571252914,buy,0.010602388963914524,1000.0,0.01060785
1722486574513567,buy,0.010600863064006405,1000.0,0.01060645
1722486598331212,sell,0.010632146893047414,1000.0,0.01062685
1722486600326940,buy,0.010626034356216407,1000.0,0.01063145
1722486604264072,buy,0.01062749275117007,659.0,0.01063295
1722486604273086,buy,0.01062749275117007,341.0,0.01063295
1722486616846318,buy,0.010623855155638554,472.0,0.01062925
1722486616846319,buy,0.010623855155638554,528.0,0.01062925
1722486626305745,buy,0.010612706404059138,1000.0,0.01061815
1722486632171209,buy,0.010618772377850817,1000.0,0.010624350000000001
1722486634911903,buy,0.010608316635758981,1000.0,0.01061395
1722486684698919,buy,0.010659902059770764,1000.0,0.01066535
1722486690217747,buy,0.010653500620954224,471.0,0.01065775
1722486690217747,buy,0.010653500620954224,529.0,0.01065775
1722486697732138,buy,0.010651361848979234,1000.0,0.010656849999999999
1722486751981749,buy,0.01064612866400062,1000.0,0.01065175
1722486752391811,buy,0.010639936044741071,1000.0,0.01064555
1722486753799973,sell,0.010646355871596964,1000.0,0.01064145
1722486806896339,buy,0.010638720196354015,471.0,0.010644250000000001
1722486806896341,buy,0.010638720196354015,529.0,0.010644250000000001
1722486808830715,sell,0.010646017726271153,1000.0,0.01064085
1722486836923303,sell,0.010648837449900202,1000.0,0.010643650000000001
1722486854278245,buy,0.01066066773260374,1000.0,0.01066625
1722486915352604,sell,0.010682939820898454,1000.0,0.01067775
1722486941991619,buy,0.010677939935993473,470.0,0.01068345
1722486941991620,buy,0.010677939935993473,530.0,0.01068345
1722486987602271,buy,0.010634246880600778,752.0,0.01063985
1722486987602272,buy,0.010634246880600778,248.0,0.01063985
1722486991288544,buy,0.010623210231982155,1000.0,0.01062885
1722486993159879,sell,0.010625749097720181,1000.0,0.01062075
1722487002657165,sell,0.010623072844253586,909.0,0.01061805
1722487002657170,sell,0.010623072844253586,91.0,0.01061805
1722487004370270,sell,0.010624099131611628,1000.0,0.01061905
1722487021376440,buy,0.010612482396795781,1000.0,0.01061805
1722487034841920,sell,0.01060461907081749,1000.0,0.01059965
1722487035263543,buy,0.010601324254691987,1000.0,0.010606899999999999
1722487038993972,buy,0.010601900454343045,481.0,0.01060765
1722487038993972,buy,0.010601900454343045,519.0,0.01060765
1722487049554336,sell,0.010611579743207564,1000.0,0.01060675
1722487087838167,sell,0.0106583930847304,875.0,0.01065325
1722487087838172,sell,0.0106583930847304,125.0,0.01065325
1722487092456069,buy,0.010654447243057379,1000.0,0.01065995
1722487103921790,buy,0.010642624238218133,1000.0,0.01064825
1722487129366095,buy,0.010650251618181929,480.0,0.01065585
1722487129366096,buy,0.010650251618181929,520.0,0.01065585
1722487133236623,buy,0.01064995087143443,1000.0,0.01065555
1722487144045727,buy,0.01065570761774609,1000.0,0.01066125
1722487160937080,sell,0.010658890924640332,1000.0,0.010653949999999999
1722487166619750,sell,0.010675126234548159,470.0,0.01067015
1722487166619751,sell,0.010675126234548159,530.0,0.01067015
1722487182292912,buy,0.010681208662686638,1000.0,0.01068675
1722487206928305,buy,0.010663738307485201,1000.0,0.01066925
1722487232615104,sell,0.010662889328359616,1000.0,0.01065795
1722487243244338,buy,0.010637429429288922,1000.0,0.01064315
1722487248005552,buy,0.010636193535819651,1000.0,0.01064195
1722487248857060,sell,0.01064496886677869,471.0,0.01064005
1722487248876006,sell,0.01064496886677869,529.0,0.01064005
1722487255773045,sell,0.010648154613174036,1000.0,0.01064325
1722487264476779,sell,0.010649584226382647,1000.0,0.01064475
1722487285859275,buy,0.0106342922662499,1000.0,0.01063995
1722487324832251,sell,0.010648037696729081,1000.0,0.01064295
